"Ê¡","ÊÐ","ÏØ","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X39","X40","X41","X42","X43","total"
13,1307,130732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,17539,0,0,0,0,0,0,0,0,0,20279
13,1307,130733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,0,102714,0,0,0,0,0,0,0,0,0,105588
13,1308,130802,0,1634,998786,0,0,0,0,0,0,0,0,0,0,16445,142087,0,22254,0,81137,0,3583,9150,96296,59792,33108,119009,0,111388,0,0,1694669
13,1308,130803,4614,1316,0,0,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,69523,4814990,0,0,131959,0,0,0,0,4260,1395,58765,5089604
13,1308,130804,0,79142,0,0,0,0,0,0,0,0,0,10647,0,0,0,0,0,2207,60037,43016,88419,0,0,26066,0,3976,0,0,0,0,313510
13,1308,130821,36250,0,230836,0,14922,41014,0,0,0,0,0,0,0,15653,0,0,0,3631,91065,326214,0,2902,224,0,0,0,0,0,0,0,762711
13,1308,130822,320,127551,14396,0,0,21434,0,0,0,0,0,2456,0,93744,28825,0,0,0,5718,860344,0,0,494,0,0,0,0,0,0,0,1155282
13,1308,130823,26451,0,420724,0,0,0,0,0,0,0,0,0,0,15643,0,0,0,0,20349,148460,268638,26256,0,0,0,0,0,0,0,0,926521
13,1308,130824,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42251,860315,5169,0,8175,0,0,0,0,0,0,0,918353
13,1308,130825,24386,3599,6231,0,0,0,0,0,0,0,0,0,0,0,22064,0,0,0,15404,8637,0,7621,19621,0,0,33405,0,0,0,0,140968
13,1308,130826,10612,19754,15890,0,0,0,0,21770,3207,0,0,0,0,0,0,0,0,0,12130,42371,18722,0,0,0,0,0,0,0,0,0,144456
13,1308,130827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9195,0,0,0,6344,1491293,138021,0,4320,0,0,0,0,0,0,0,1649173
13,1308,130828,29071,4901,9381,0,80635,0,0,0,0,0,0,0,0,54556,6988,0,0,0,9431,0,0,0,0,13557,0,0,0,0,0,0,208520
13,1309,130902,0,10081,40918,0,0,11284,0,0,0,0,0,2281,1412477,6416,113007,0,0,26682,47324,647772,0,167810,26710,603669,22251,20012,61330,606,7731,0,3228361
13,1309,130903,87500,0,0,0,0,7363,0,0,0,2751,0,0,0,538622,9958,0,0,121151,13317,0,0,44244,33754,0,0,22401,20184,0,0,0,901245
13,1309,130921,541181,8817,9378,0,0,12881,0,0,0,3950,0,1200,0,466695,34357,0,33023,104691,589032,63438,1953,54621,105416,75391,177394,1276,649770,0,40525,0,2974989
13,1309,130922,7649,0,378776,0,47524,26115,7211,6019,0,24048,0,0,29312,63916,5927,0,19397,43084,0,1774913,0,173414,35070,166558,5053,6010,11316,0,39183,0,2870495
13,1309,130923,7106,0,0,0,100359,0,0,0,0,8759,15907,0,23641,409059,0,0,0,68479,38992,0,9226,41876,99697,20299,26220,3502,0,0,0,0,873122
13,1309,130924,4503,8743,0,0,14070,2100,0,0,0,0,0,0,0,3360,0,0,0,0,0,6735,0,105309,11573,0,0,6200,2506,0,2644,0,167743
13,1309,130925,12380,0,26258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941916,9899,0,680,0,0,0,0,0,1991133
13,1309,130926,364104,5608,0,0,187156,0,965929,4425,0,15491,0,11582,0,0,1848,0,0,4767,0,0,0,0,35738,0,0,91806,0,0,8821,0,1697275
13,1309,130927,0,0,0,0,45409,0,0,0,0,0,0,2518,0,5245,0,0,0,0,22918,0,0,13339,61515,19846,43134,41869,82305,0,0,0,338098
13,1309,130928,5803,0,0,0,108368,0,0,4615,0,76686,0,0,0,15123,0,0,2590,1282,109074,96097,0,10943,43996,0,0,0,0,0,0,0,474577
13,1309,130929,138151,22140,31759,0,36369,9681,7462,0,0,6291,0,18069,0,29507,0,0,10921,0,115532,0,0,23357,505681,8870,0,13037,0,0,51606,0,1028433
13,1309,130930,32351,0,0,0,0,0,0,0,5134,0,0,0,0,0,0,0,0,3954,1849,79001,0,581643,5213,0,0,0,0,0,26786,0,735931
13,1309,130981,32385,3632,38381,0,47406,18706,9800,47896,18923,10320,0,0,5160,11052,1460,0,0,0,6220,0,0,64111,684439,455925,107266,10144,1722,126553,9385,0,1710886
13,1309,130982,10960,36526,43721,0,124364,1765,0,0,51198,46376,0,1411,1864891,242122,0,0,93614,169340,219285,71299,98799,55989,148983,478564,550147,713780,315335,37609,0,0,5376078
13,1309,130983,64160,7783,0,0,0,0,705466,0,4835,2496,0,0,1237978,804648,373,0,0,1083,27197,8142,12,532052,29702,61105,134446,58803,44002,14921,0,0,3739204
13,1309,130984,3230,0,0,0,1286,0,0,0,27853,25372,0,0,6322,76674,0,15455,21554,0,210678,47846,71329,67964,0,5259,103831,1130590,49558,0,0,0,1864801
13,1310,131002,0,0,45194,0,24341,0,0,20599,0,53269,39631,31636,0,9906,0,0,0,0,178848,561620,8712,0,20362,45043,73111,4086,6427,0,0,0,1122785
13,1310,131003,116037,285769,54215,0,47769,10566,0,18493,95358,0,63007,7494,8425,825800,3939,0,5291,336790,54726,61664,241603,336716,415975,900996,363139,78927,424094,42408,104623,0,4903824
13,1310,131022,55277,0,0,0,0,0,0,0,3145,0,2705,8870,0,13901,1810,0,47651,2384,54523,0,0,34535,45330,6610,30959,11073,15276,17196,0,0,351245
13,1310,131023,6013,20808,33047,0,0,0,0,27002,1751,0,0,91444,5055,122013,4822,0,7472,7166,191436,76355,144504,25281,9799,23394,24396,1655,6021,1754,0,18078,849266
13,1310,131024,128940,0,25072,0,126054,6884,0,36890,186231,346060,217650,65700,0,21052,0,0,19629,183148,15863,6593,25917,69501,209739,122565,205516,0,58783,0,11287,0,2089074
13,1310,131025,0,118135,0,0,0,0,0,0,0,2113,0,0,0,126611,0,0,0,103970,219933,0,273634,65897,26948,0,95976,166196,0,0,0,0,1199413
13,1310,131026,2593,7622,0,0,15186,0,82158,399978,18089,4417,0,0,0,283209,0,0,0,45873,14723,482861,0,169102,3711,0,50362,84097,0,0,6955,0,1670936
13,1310,131028,86282,27638,0,0,0,12316,0,0,4784,8630,14778,2154,0,0,0,0,0,1515,6722,186440,0,105944,25625,1710,0,3666,64580,0,0,0,552784
13,1310,131081,155501,871765,0,0,0,29719,0,58718,183976,8095,9074,30752,0,49103,0,3971,10463,77065,98410,4597601,0,102553,10095,23286,97305,844322,13520,0,57216,0,7332510
13,1310,131082,1161387,32010,0,0,38314,123567,5704,27275,0,52700,403410,0,0,31646,404994,0,63509,45930,1049288,36640,16434,411480,334512,377488,278528,383101,39701,1363,0,0,5318981
13,1311,131102,22107,308,628837,0,165811,13563,21831,0,0,0,4387,0,0,873424,60751,0,465839,49903,106769,1418602,666,123054,110296,13418,36164,103404,3471,0,11781,0,4234386
13,1311,131121,0,0,0,0,0,0,2804,0,0,0,0,0,0,19988,0,0,3100,0,154490,0,0,19720,69771,3840,11330,93201,0,24433,0,0,402677
13,1311,131122,0,0,0,0,11,0,0,0,110854,0,0,4550,0,212067,3703,0,34567,16192,4467,4217,17756,54044,0,12170,0,0,0,0,0,0,474598
13,1311,131123,24613,2614,0,0,2928,0,0,0,0,0,0,33160,0,49815,0,0,6820,5644,21863,0,0,1440,5598,0,0,139624,0,0,0,0,294119
13,1311,131124,26127,0,13144,0,69665,7596,0,0,0,0,0,10081,0,67154,0,0,0,6837,15860,4779,0,8722,12660,1655,6776,31975,0,0,4030,0,287061
13,1311,131125,1388,0,0,0,13596,0,0,28000,0,2624,0,0,0,41878,0,0,0,16868,6587,0,100822,571933,0,44513,38638,0,0,0,0,0,866847
13,1311,131126,54537,0,2823,0,39064,0,132803,0,0,0,0,0,0,8691,2273,0,2354,3163,65964,0,14401,48977,2345,0,24925,5051,0,0,0,0,407371
13,1311,131127,17553,0,0,0,0,0,0,0,0,13716,0,0,0,185069,0,0,449506,152890,47757,309076,0,294820,148978,31919,63173,12218,0,0,0,0,1726675
13,1311,131128,26218,0,9017,0,645,56383,0,0,0,0,0,0,0,17912,0,0,10923,18791,2532,3900,0,62603,47011,30730,31008,226839,0,5160,10220,0,559892
13,1311,131181,62094,37702,0,0,14195,9881,0,55367,11432,0,0,0,0,289897,2629,0,67257,4455,210473,103218,0,90065,14375,12265,13665,5105,0,11139,0,0,1015214
13,1311,131182,246433,34076,0,0,130379,0,17202,13420,0,0,8581,20602,0,192631,54015,0,60828,70420,46508,0,1418,131445,64700,127175,52529,0,0,0,37989,0,1310351
14,1401,140105,163499,31433,142181,0,46485,3823,0,0,13891,8312,30333,0,177733,237855,125952,0,0,76874,86083,8037,337296,66898,84223,590438,126627,134698,2171833,495148,0,0,5159652
14,1401,140106,0,13649,0,1216718,0,0,0,0,0,0,51664,0,0,155297,1945,0,0,2799,13431,0,0,0,10563,2159,0,0,0,0,0,0,1468225
14,1401,140107,2962,40499,8561,0,0,0,0,0,0,0,0,48960,0,3713,10229,0,0,5690,164750,77703,0,24837,33133,110080,300893,0,0,0,0,0,832010
14,1401,140108,20547,0,4714,0,0,42929,0,0,7626,0,17255,0,0,493524,19621,0,0,3455,62414,19600012,0,250970,78784,145771,59108,0,0,11932,0,0,20818662
14,1401,140109,0,0,7693,0,8767,14444,0,0,0,0,12289,0,1943640,15124,6249,0,0,65316,302858,6877,4070,31076,122223,2596849,60350,0,133461,0,0,0,5331286
14,1401,140110,0,0,0,0,0,0,0,0,0,123706,7062,0,0,1208120,89436,12774,0,0,4095,12435,4646,0,7509,19807,2714,2184,0,0,0,0,1494488
14,1401,140121,10629,197878,0,0,29274,0,0,0,0,0,0,0,1881441,76988,29903,0,152670,0,17723,70987,482674,308168,16207,12168,0,0,21338,0,0,0,3308048
14,1401,140122,9251,3806,0,0,0,0,0,0,0,0,0,0,247943,0,0,0,0,0,12804,0,269510,0,0,0,0,5376,0,0,0,0,548690
14,1401,140123,0,0,0,0,0,0,0,0,0,0,0,0,151320,0,0,0,0,0,0,50576,0,0,0,0,0,0,0,0,0,0,201896
14,1401,140181,0,0,0,0,0,0,0,0,0,0,0,0,821781,0,0,0,0,0,0,846904,0,0,22500,0,0,0,0,0,0,0,1691185
14,1402,140202,24344,0,28529,0,0,0,0,0,0,0,977,0,0,530624,18630,186808,0,0,9917,0,0,0,314700,10603,977003,3688,0,0,0,0,2105823
14,1402,140203,0,0,0,0,0,0,0,0,0,0,0,0,21168,0,0,0,0,2960,22912,0,0,0,0,0,13030,10526,0,0,0,0,70596
14,1402,140211,87641,263779,0,0,0,0,0,0,6920,3228,0,0,0,148391,4388,0,0,0,122806,85890,0,0,0,24467,0,0,0,0,0,0,747510
14,1402,140212,0,0,0,0,0,0,0,0,0,0,0,0,67490,88902,5752,0,0,0,36531,0,0,0,26943,0,0,0,0,0,0,0,225618
14,1402,140221,4624,2407,40655,0,0,0,1406,0,0,0,0,0,0,0,1567,0,0,0,14521,88374,2913,659,0,0,0,0,0,0,0,0,157126
14,1402,140222,2664,0,1901,0,0,2772,0,0,0,0,0,0,0,8324,0,0,0,0,45278,0,0,0,0,0,26263,0,0,0,0,0,87202
14,1402,140223,1833,0,1863,0,16991,0,0,0,0,0,504,0,0,400245,0,0,0,0,11032,40038,59848,0,9510,0,0,0,0,0,0,0,541864
14,1402,140224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44661,412225,9722,0,0,0,0,0,0,0,0,0,466608
14,1402,140225,0,0,457,0,0,0,0,0,0,0,0,0,0,0,8799,0,0,0,7602,0,0,0,0,0,0,0,0,0,0,0,16858
14,1402,140226,10901,0,0,0,0,0,0,0,0,0,0,0,0,43654,0,0,0,0,6127,0,0,0,0,0,0,21392,0,0,0,0,82074
14,1402,140227,10173,2773,0,0,7340,0,0,0,0,0,2220,0,5389,75542,1172988,0,0,0,106534,0,19412,23204,19921,7120,3962,5639,0,0,0,0,1462217
14,1403,140302,54384,0,3302,0,14060,0,0,0,0,0,0,0,0,18335,0,0,0,0,8075,0,272215,0,43656,17312,0,0,0,0,0,0,431339
14,1403,140303,0,0,0,0,0,0,0,0,0,0,0,0,0,7614,0,0,12708,3368,0,0,0,23821,24505,0,0,17009,0,0,0,0,89025
14,1403,140311,4297,31096,0,0,0,0,0,0,0,0,0,0,41782,47048,6451,0,0,0,126019,598,0,0,15270,0,0,0,0,0,0,0,272561
14,1403,140321,0,0,0,0,0,0,0,0,0,0,0,0,0,155590,0,0,0,0,162771,0,12657,12132,1382,47468,0,0,0,0,0,0,392000
14,1403,140322,0,0,0,0,0,0,0,0,0,0,0,0,312862,0,0,0,0,0,123093,218546,19562,0,0,0,0,0,0,0,0,0,674063
14,1404,140402,9950,9808,0,0,0,0,0,0,0,0,11376,35837,52948,0,171984,0,46956,21581,13278,0,0,1243,64113,694714,51387,86871,0,0,2645,0,1274691
14,1404,140411,0,0,0,0,0,0,0,0,0,0,0,0,281647,210256,0,0,0,0,14570,2926171,0,0,73161,151802,0,8200,0,0,0,0,3665807
14,1404,140421,6358,0,0,0,0,0,0,0,0,3787,0,0,23351,26368,114111,0,0,0,16040,0,0,0,6091,0,0,0,0,0,0,0,196106
14,1404,140423,108,0,0,0,0,0,0,0,0,0,0,0,234460,62143,0,0,0,0,0,0,1543,5854,0,17613,0,0,0,0,0,0,321721
14,1404,140424,573356,41659,0,0,0,0,0,0,0,0,0,0,585894,170013,21895,0,0,0,68044,39456,0,0,94495,0,0,1294,0,0,0,0,1596106
14,1404,140425,0,0,0,0,0,0,0,0,0,0,0,0,0,28814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28814
14,1404,140426,0,0,4529,0,0,0,0,0,0,0,0,0,0,61703,0,0,0,0,3965,516486,0,0,0,0,0,0,1393,0,0,0,588076
14,1404,140427,4963,0,5252,0,0,0,0,0,0,0,0,0,0,114458,0,0,0,0,0,1130870,0,0,0,0,0,0,0,0,0,0,1255543
14,1404,140428,17093,0,0,0,1745,0,0,0,0,0,0,0,0,33386,0,0,4988,0,15622,0,0,0,0,0,0,0,0,0,0,0,72834
14,1404,140429,0,0,0,0,0,0,0,0,0,0,0,0,50835,0,0,0,0,0,6405,0,61662,0,0,0,0,0,0,0,0,0,118902
14,1404,140430,6236,1889,3265,0,0,0,0,0,0,0,0,0,43215,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55387
14,1404,140431,0,0,0,0,0,0,0,0,0,0,0,0,354113,0,0,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,356037
14,1404,140481,3107,0,0,0,0,0,0,0,0,0,0,0,1958271,775187,0,0,0,2197,38276,321229,0,0,5407,0,0,0,0,0,0,0,3103674
14,1405,140502,3921,1323,16100,0,8416,0,0,0,0,0,3064,0,0,365018,5676,0,0,10901,47300,45862,0,0,13865,99960,10868,4134,104913,0,0,0,741321
14,1405,140521,0,0,0,0,0,0,0,0,0,0,0,0,52696,0,0,0,0,0,0,0,0,0,34026,0,0,0,0,0,0,0,86722
14,1405,140522,0,0,0,0,32384,0,0,0,0,0,0,0,0,21853,0,0,0,0,164030,0,0,383,31794,7759,0,0,0,0,0,0,258203
14,1405,140524,8422,0,0,0,0,0,0,0,0,0,0,0,0,50643,0,0,0,0,17085,46277,0,1984,0,0,0,0,0,0,0,0,124411
14,1405,140525,0,17888,0,0,0,0,0,0,0,0,0,0,0,273351,0,0,0,0,6828,424586,0,0,126276,10086,49908,0,0,0,0,0,908923
14,1405,140581,296,5602,59547,0,9136,1732,0,0,0,0,0,5433,118738,640448,0,0,11721,0,15707,0,0,0,96305,0,0,0,0,0,0,0,964665
14,1406,140602,2386,0,4062,0,14018,0,0,0,0,0,0,0,133888,34455,6209,0,0,0,77465,74508,704461,0,0,10305,0,0,0,0,0,0,1061757
14,1406,140603,0,0,0,0,0,0,0,0,0,0,0,0,0,49755,0,0,0,0,24159,0,0,0,0,0,0,0,0,0,0,0,73914
14,1406,140621,0,325617,0,0,0,0,0,0,0,0,0,0,0,81688,0,0,0,0,12410,104720,0,0,0,0,0,0,0,0,0,0,524435
14,1406,140622,68787,23464,36261,0,0,0,0,0,0,7882,0,0,0,9949,0,0,0,0,22165,0,0,0,153220,0,0,0,0,0,0,0,321728
14,1406,140623,43599,0,2009,0,0,0,0,0,0,0,0,0,0,17750,0,0,0,0,5099,0,2770,0,0,0,0,0,0,0,0,0,71227
14,1406,140624,0,108347,0,0,0,0,0,0,0,0,0,0,0,57201,0,0,0,0,191851,0,0,0,0,0,0,0,0,0,0,0,357399
14,1407,140702,104421,191312,20600,0,67680,10146,0,2265,0,14981,4897,8151,164624,110331,107951,0,0,2232,64980,464886,0,68605,348349,709975,204602,179086,0,0,4626,0,2854700
14,1407,140721,0,0,0,0,0,0,0,0,0,0,0,0,0,856015,76780,0,0,7377,0,0,0,0,0,0,0,0,0,0,0,0,940172
14,1407,140722,0,0,0,0,0,0,0,0,0,0,0,0,27879,11710,0,0,0,0,10070,44848,83790,0,0,0,0,0,0,0,0,0,178297
14,1407,140723,0,5247,0,0,0,0,0,0,0,0,0,0,0,35864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41111
14,1407,140724,0,30420,0,0,0,0,0,0,0,0,0,0,0,40721,0,0,0,0,8626,0,0,0,0,0,0,0,0,0,0,0,79767
14,1407,140725,2612,0,0,0,0,0,0,0,0,0,0,0,15935,6463,0,0,0,0,4410,0,0,0,3209,8610,5972,0,0,0,0,0,47211
14,1407,140726,657,27534,24706,0,26445,0,0,0,0,0,0,33832,191301,50771,107140,0,0,0,81165,14676,24582,207827,35214,2690,12703,0,0,0,0,0,841243
14,1407,140727,0,0,122108,0,0,0,0,0,0,29465,0,0,3381,13855,39222,0,0,2752,438550,6117,0,0,67712,0,0,0,0,0,0,0,723162
14,1407,140728,142165,99740,0,0,0,0,0,0,0,8396,0,0,519655,0,0,0,34916,2884,33574,11296,0,0,226259,9694,12502,2155,0,0,0,0,1103236
14,1407,140729,0,0,3596,0,0,0,0,0,0,0,0,0,1199063,11126,0,0,0,0,126267,0,25736,0,0,0,0,0,0,0,0,0,1365788
14,1407,140781,13804,0,7409,0,0,0,0,0,0,3193,0,0,2569471,17985,0,0,0,1011,39851,991059,0,1004,0,0,0,0,0,0,0,0,3644787
14,1408,140802,2225,35734,73903,0,0,2051,0,63401,0,6554,61308,0,35064,1036514,13308,0,0,73971,81203,0,286928,34299,81221,0,0,0,0,0,0,0,1887684
14,1408,140821,2718,0,106516,0,24865,47590,0,0,0,0,2225,0,0,80210,21493,0,0,9707,7198,0,0,0,118039,62166,45624,20044,0,0,0,0,548395
14,1408,140822,21600,0,199681,0,0,0,0,0,0,0,0,0,75692,5760,51652,0,0,0,95870,0,30335,2103,8096,0,0,2013,77080,0,0,0,569882
14,1408,140823,4526,0,0,0,6033,76503,0,0,0,6939,0,0,0,171648,0,0,1787,0,195940,2483434,701327,0,16862,26300,8997,0,0,0,0,0,3700296
14,1408,140824,52291,27990,0,0,20287,0,0,0,0,49186,0,0,308634,33839,7200,0,0,0,9355,619444,116373,0,0,0,0,0,0,0,0,0,1244599
14,1408,140825,30584,0,0,0,39508,0,0,0,0,9735,0,0,367868,132823,4906,0,0,6050,53261,0,0,0,0,10628,0,0,0,0,0,0,655363
14,1408,140826,2886,7580,0,0,0,0,0,0,0,0,0,0,48342,121465,0,0,0,0,9579,371079,119033,0,276365,0,118964,0,0,0,0,0,1075293
14,1408,140827,14384,1408,0,0,3080,0,0,0,0,0,0,0,8432,0,3534,0,0,0,14654,13191,816209,0,0,0,0,0,0,0,0,0,874892
14,1408,140828,10394,1214,0,0,0,0,0,5604,0,2752,0,0,0,13099,29120,0,0,0,3171,2555,91510,0,13497,0,0,3423,0,0,19449,0,195788
14,1408,140829,0,15345,0,0,0,0,0,0,0,0,0,0,19938,0,0,0,0,6189,21234,151521,101317,0,6504,0,17887,0,0,0,0,0,339935
14,1408,140830,25271,31435,134130,0,2180,0,0,0,0,0,0,0,0,54779,311168,0,8716,15483,7633,0,34643,0,0,0,1491,0,31304,0,0,0,658233
14,1408,140881,408272,73734,37045,0,57233,0,0,0,0,0,0,0,0,177938,46849,0,0,0,22703,57850,1270381,0,32529,74479,66492,412415,0,0,0,0,2737920
14,1408,140882,19429,0,0,0,0,1938,0,0,0,0,0,62610,2765446,5716,14474,0,0,0,182290,959028,5046944,0,0,1800,4157,3203,989,0,0,0,9068024
14,1409,140902,19225,0,0,0,28618,0,0,0,0,0,0,0,134709,1636,20876,0,0,0,42204,119411,0,0,0,37274,0,0,0,0,0,0,403953
14,1409,140921,3700,0,96808,0,0,0,0,0,0,0,0,0,0,8084,0,0,0,0,0,0,0,0,497354,0,0,7697,0,0,0,0,613643
14,1409,140922,0,0,0,0,0,0,0,0,0,0,0,0,0,43834,0,0,0,0,4197,0,7496,0,0,0,0,0,0,0,0,0,55527
14,1409,140923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80428,0,0,0,0,0,0,0,0,0,0,80428
14,1409,140924,36583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,0,5564,0,0,0,0,0,0,0,44107
14,1409,140925,0,0,0,0,0,0,0,0,0,0,0,0,5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201
14,1409,140926,0,0,0,0,0,0,0,0,0,0,0,0,129215,26669,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,157654
14,1409,140927,12943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5270,0,0,0,0,0,0,0,0,0,0,0,18213
14,1409,140928,31323,0,0,0,0,0,0,0,0,0,0,0,10360,4200,6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51995
14,1409,140929,3564,0,5370,0,9493,0,0,0,0,0,0,0,14258,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0,0,0,34900
14,1409,140930,0,0,0,0,0,0,0,0,0,0,0,0,0,77995,0,0,0,0,6967,39546,0,0,2240,0,0,0,0,0,0,0,126748
14,1409,140931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9754,0,9285,0,0,0,0,0,0,0,0,0,19039
14,1409,140932,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650,73311,0,0,0,0,0,0,0,0,0,0,80050
14,1409,140981,0,0,0,0,0,0,0,0,0,0,0,0,0,158538,0,0,10795,0,10717,79573,1030757,0,46574,4001,0,4962,0,0,0,0,1345917
14,1410,141002,4702,0,3247,0,0,3688,0,4833,0,21921,3663,20563,928822,88810,68039,0,0,20166,71353,3092826,0,0,46024,3285,217207,55656,0,0,0,0,4654805
14,1410,141021,31102,0,9851,0,0,0,0,0,0,0,0,0,242880,2280,0,0,2210,0,53866,1912467,4250,11895,62586,0,0,30158,0,0,0,0,2363545
14,1410,141022,10906,0,1970,0,15879,0,0,0,0,0,0,0,0,0,0,0,0,0,7132,1992729,53470,0,87033,0,81635,0,0,0,0,0,2250754
14,1410,141023,0,0,0,0,0,0,0,0,0,0,0,11516,1630654,51391,0,0,0,0,24777,1917890,134231,0,0,0,30962,0,0,0,0,0,3801421
14,1410,141024,0,0,30318,0,0,0,0,0,0,18076,0,0,1149327,926450,0,0,0,0,53114,0,0,0,27955,0,0,0,0,0,0,0,2205240
14,1410,141025,0,0,0,0,0,0,0,0,0,0,0,0,1215337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215337
14,1410,141026,0,0,0,0,0,0,0,0,0,0,0,0,340857,11715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352572
14,1410,141027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4964,29128,0,0,0,0,0,0,0,0,0,0,34092
14,1410,141029,0,0,0,0,0,0,0,0,0,0,0,0,262920,0,24449,0,0,0,4169,0,0,0,0,0,0,0,0,0,0,0,291538
14,1410,141030,0,0,0,0,0,0,0,0,0,0,0,0,0,18529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18529
14,1410,141031,0,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,72829,45141,0,0,0,0,0,0,0,0,0,123577
14,1410,141032,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429
14,1410,141033,0,0,0,0,0,0,0,0,0,0,0,0,86743,0,0,0,0,0,3346,0,0,0,0,0,0,0,0,0,0,0,90089
14,1410,141034,0,0,4652,0,0,0,0,0,0,0,0,0,163385,0,0,0,0,0,0,89506,0,0,5640,0,0,0,0,0,0,0,263183
14,1410,141081,8133,4666,0,0,9927,1576,0,0,0,0,0,0,499563,13664,11197,0,0,0,24398,614329,582520,0,56068,565900,79211,19879,0,0,0,0,2491031
14,1410,141082,0,0,0,0,0,0,0,0,0,0,0,0,311684,148387,0,0,28675,0,28961,0,0,0,0,79900,0,0,0,0,68746,0,666353
14,1411,141102,0,12150,0,0,0,0,0,0,0,0,0,0,1645629,0,5535,0,0,0,25310,0,0,33957,0,0,0,29345,0,0,0,0,1751926
14,1411,141121,118925,2478,15947,0,0,0,0,0,0,11274,0,0,10358,397150,7366,0,0,0,11976,847300,0,24796,7779,29233,6341,0,0,0,0,0,1490923
14,1411,141122,2153,0,0,0,0,0,0,0,0,0,0,0,1337585,200278,32245,0,0,0,73819,318711,49412,8032,33764,0,0,0,5233,0,0,0,2061232
14,1411,141123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,41841,0,0,0,0,0,0,0,0,0,46016
14,1411,141124,1680,0,0,0,0,0,0,0,0,0,0,0,0,12708,0,0,0,0,2931,0,0,0,0,0,0,0,0,0,0,0,17319
14,1411,141125,0,0,0,0,0,0,0,0,0,0,0,0,188096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188096
14,1411,141126,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11343,0,0,0,0,0,0,0,0,0,0,0,12379
14,1411,141127,0,0,0,0,0,0,0,0,0,0,0,0,3255,9033,0,0,0,0,5182,141162,0,0,0,0,0,0,0,0,0,0,158632
14,1411,141128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27740,27894,0,0,0,0,0,0,0,0,0,0,55634
14,1411,141129,0,0,0,0,0,0,0,0,0,0,0,0,268079,0,0,0,0,0,40558,1254956,0,1000,29647,0,0,0,0,0,0,0,1594240
14,1411,141130,0,0,8849,0,0,0,0,0,0,0,0,0,300301,0,0,0,0,0,0,836607,289150,0,0,0,0,0,0,0,0,0,1434907
14,1411,141181,9978,0,39918,0,0,0,0,0,0,7059,0,0,2425196,93728,0,0,0,0,207190,306890,256075,0,0,0,0,18349,0,0,0,0,3364383
14,1411,141182,52089,713,1490985,0,0,0,0,0,0,0,0,0,1009085,8466,0,0,4100,0,23917,14442,0,3754,3103,6726,0,0,0,0,0,0,2617380
15,1501,150102,13464,43545,7872,0,0,84810,0,0,0,0,0,0,0,0,0,0,0,0,40776,0,8172,15308,3635,0,10951,4579,4597,0,0,5075,242784
15,1501,150103,4340,6671,0,0,58708,23647,0,0,31726,16859,10176,0,0,236746,9681,14860,0,0,57958,24693,13225,26131,258524,47913,37405,5638,0,0,0,0,884901
15,1501,150104,1232,15829,0,1880929,29307,13221,0,0,0,2584,0,0,0,0,215354,0,0,0,37628,0,0,0,30449,10062,0,0,14999,0,0,0,2251594
15,1501,150105,150335,53235,12180,0,72318,33285,0,0,0,0,31178,0,513221,614822,87628,0,0,120604,34188,0,784003,6981,0,5859,0,32699,2167798,0,188453,0,4908787
